|NO_REGIAO_Centro-Oeste|NO_REGIAO_Nordeste|NO_REGIAO_Norte|NO_REGIAO_Sem_regiao|NO_REGIAO_Sudeste|NO_REGIAO_Sul|NO_UF_Acre|NO_UF_Alagoas|NO_UF_Amapá|NO_UF_Amazonas|NO_UF_Bahia|NO_UF_Ceará|NO_UF_Distrito Federal|NO_UF_Espírito Santo|NO_UF_Goiás|NO_UF_Maranhão|NO_UF_Mato Grosso|NO_UF_Mato Grosso do Sul|NO_UF_Minas Gerais|NO_UF_Paraná|NO_UF_Paraíba|NO_UF_Pará|NO_UF_Pernambuco|NO_UF_Piauí|NO_UF_Rio Grande do Norte|NO_UF_Rio Grande do Sul|NO_UF_Rio de Janeiro|NO_UF_Rondônia|NO_UF_Roraima|NO_UF_Santa Catarina|NO_UF_Sem_uf|NO_UF_Sergipe|NO_UF_São Paulo|NO_UF_Tocantins|IN_CAPITAL_DEPARA_Não|IN_CAPITAL_DEPARA_Sim|NO_CURSO_DEPARA_ADS|NO_CURSO_DEPARA_Agrocomputação|NO_CURSO_DEPARA_CComputação|NO_CURSO_DEPARA_Eng. Computação|NO_CURSO_DEPARA_Eng. El. Ênfase Em Computação|NO_CURSO_DEPARA_Eng. de Sistemas|NO_CURSO_DEPARA_Mat. e CCientífica|NO_CURSO_DEPARA_SComputação|NO_CURSO_DEPARA_SInformação|TP_GRAU_ACADEMICO_DEPARA_Bacharelado|TP_GRAU_ACADEMICO_DEPARA_Licenciatura|TP_GRAU_ACADEMICO_DEPARA_Tecnológico|IN_GRATUITO_DEPARA_Não|IN_GRATUITO_DEPARA_Sim|TP_MODALIDADE_ENSINO_DEPARA_Curso a distância|TP_MODALIDADE_ENSINO_DEPARA_Presencial|TP_NIVEL_ACADEMICO_DEPARA_Graduação|TP_NIVEL_ACADEMICO_DEPARA_Sequencial de Formação Específica|TP_DIMENSAO_DEPARA_Cursos a distância com dimensão de dados somente a nível Brasil|TP_DIMENSAO_DEPARA_Cursos a distância ofertados no Brasil|TP_DIMENSAO_DEPARA_Cursos a distância ofertados por instituições brasileiras no exterior|TP_DIMENSAO_DEPARA_Cursos presenciais ofertados no Brasil|TP_ORGANIZACAO_ACADEMICA_DEPARA_Centro Federal de Educação Tecnológica|TP_ORGANIZACAO_ACADEMICA_DEPARA_Centro Universitário|TP_ORGANIZACAO_ACADEMICA_DEPARA_Faculdade|TP_ORGANIZACAO_ACADEMICA_DEPARA_Instituto Federal de Educação, Ciência e Tecnologia|TP_ORGANIZACAO_ACADEMICA_DEPARA_Universidade|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Especial|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Privada com fins lucrativos|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Privada sem fins lucrativos|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Pública Estadual|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Pública Federal|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Pública Municipal|QT_VG_TOTAL|QT_INSCRITO_TOTAL|QT_ING|QT_MAT|QT_CONC|TP_REDE_DEPARA
48|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|10|20|0|0|0|Privada
49|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|450|217|0|0|0|Privada
50|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|3000|482|0|0|0|Privada
51|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|59|59|0|0|0|Privada
52|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|288|96|0|0|0|Privada
53|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1000|316|0|0|0|Privada
54|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|443|127|0|0|0|Privada
55|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1170|522|0|0|0|Privada
56|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1110|75|0|0|0|Privada
57|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|306|555|0|0|0|Privada
58|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|74|45|0|0|0|Privada
59|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1342|1767|0|0|0|Privada
60|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|326|106|0|0|0|Privada
61|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1201|14|0|0|0|Privada
62|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1006|202|0|0|0|Privada
63|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|45|22|0|0|0|Privada
64|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|38|50|0|0|0|Privada
65|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|11|20|0|0|0|Privada
66|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1800|100|0|0|0|Privada
67|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1800|100|0|0|0|Privada
68|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1100|50|0|0|0|Privada
69|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|250|25|0|0|0|Privada
70|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|121|23|0|0|0|Privada
71|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|515|720|0|0|0|Privada
72|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|347|380|0|0|0|Privada
73|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|502|19|0|0|0|Privada
74|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|200|174|0|0|0|Privada
75|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|Privada
76|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|60|73|0|0|0|Privada
77|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|100|100|0|0|0|Privada
78|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1020|490|0|0|0|Privada
79|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|160|55|0|0|0|Privada
80|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|200|0|0|0|0|Privada
81|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|201|41|0|0|0|Privada
82|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|594|476|0|0|0|Privada
83|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1010|1010|0|0|0|Privada
84|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1010|1001|0|0|0|Privada
85|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|169|339|0|0|0|Privada
86|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|165|434|0|0|0|Privada
87|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|120|184|0|0|0|Privada
88|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|2500|2500|0|0|0|Privada
89|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|456|36|0|0|0|Privada
90|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|50|20|0|0|0|Privada
91|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|166|74|0|0|0|Privada
92|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|2000|1800|0|0|0|Privada
93|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1000|161|0|0|0|Privada
94|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1000|37|0|0|0|Privada
95|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|193|193|0|0|0|Pública
96|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|3|4|0|Privada
97|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|5|6|0|Privada
98|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|5|0|Privada
99|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|19|24|4|Privada
100|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|463|99|20|223|44|Privada
101|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|1|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|231|15|2|12|2|Privada
102|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|234|394|77|191|14|Privada
103|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|61|61|38|64|12|Privada
104|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|40|33|24|40|8|Privada
105|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|270|697|84|149|35|Privada
106|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|Privada
107|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|Privada
108|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|Privada
109|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|44|42|0|Privada
110|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|9|10|0|Privada
111|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|12|12|0|Privada
112|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|38|49|0|Privada
113|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|4|7|0|Privada
114|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|16|12|0|Privada
115|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|Privada
116|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|6|2|Privada
117|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|25|28|21|Privada
118|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|Privada
119|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|160|263|50|Privada
120|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|7|5|0|Privada
121|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
122|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Privada
123|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|4|4|0|Privada
124|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|4|11|1|Privada
125|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
126|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|4|2|0|Privada
127|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|1|0|Privada
